resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,stats_visibility,hide_from_home,device_name,embed_token,available_zones,athlete.id,athlete.resource_state,map.id,map.polyline,map.resource_state,map.summary_polyline,photos.primary,photos.count,workout_type,best_efforts,similar_activities.effort_count,similar_activities.average_speed,similar_activities.min_average_speed,similar_activities.mid_average_speed,similar_activities.max_average_speed,similar_activities.pr_rank,similar_activities.frequency_milestone,similar_activities.trend.speeds,similar_activities.trend.current_activity_index,similar_activities.trend.min_speed,similar_activities.trend.mid_speed,similar_activities.trend.max_speed,similar_activities.trend.direction,similar_activities.resource_state,average_watts,device_watts,kilojoules
3,Afternoon Tennis,10211.6,7292,7368,0.0,Workout,Tennis,12797273089,2024-11-01T12:23:47Z,2024-11-01T13:23:47Z,(GMT+01:00) Europe/Warsaw,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.4,5.12,True,144.3,170.0,False,True,83.1,81.9,13645441135,13645441135,7CD2652B-1080-410D-AD74-4AC357FA0579-activity.fit,False,0,0,False,,0.0,,,[],"[{'distance': 1001.0, 'elapsed_time': 625, 'elevation_difference': 0.1, 'moving_time': 625, 'split': 1, 'average_speed': 1.6, 'average_grade_adjusted_speed': None, 'average_heartrate': 137.82948490230905, 'pace_zone': 0}, {'distance': 999.7, 'elapsed_time': 683, 'elevation_difference': 0.1, 'moving_time': 683, 'split': 2, 'average_speed': 1.46, 'average_grade_adjusted_speed': None, 'average_heartrate': 144.63502454991817, 'pace_zone': 0}, {'distance': 1000.0, 'elapsed_time': 713, 'elevation_difference': -0.1, 'moving_time': 713, 'split': 3, 'average_speed': 1.4, 'average_grade_adjusted_speed': None, 'average_heartrate': 146.8771653543307, 'pace_zone': 0}, {'distance': 1000.6, 'elapsed_time': 877, 'elevation_difference': 0.0, 'moving_time': 860, 'split': 4, 'average_speed': 1.14, 'average_grade_adjusted_speed': None, 'average_heartrate': 139.95420974889217, 'pace_zone': 0}, {'distance': 999.0, 'elapsed_time': 635, 'elevation_difference': 0.0, 'moving_time': 635, 'split': 5, 'average_speed': 1.57, 'average_grade_adjusted_speed': None, 'average_heartrate': 148.02595155709344, 'pace_zone': 0}, {'distance': 1000.5, 'elapsed_time': 639, 'elevation_difference': 0.1, 'moving_time': 639, 'split': 6, 'average_speed': 1.57, 'average_grade_adjusted_speed': None, 'average_heartrate': 147.0203045685279, 'pace_zone': 0}, {'distance': 1000.9, 'elapsed_time': 740, 'elevation_difference': 0.1, 'moving_time': 740, 'split': 7, 'average_speed': 1.35, 'average_grade_adjusted_speed': None, 'average_heartrate': 146.51367781155014, 'pace_zone': 0}, {'distance': 998.7, 'elapsed_time': 686, 'elevation_difference': 0.0, 'moving_time': 686, 'split': 8, 'average_speed': 1.46, 'average_grade_adjusted_speed': None, 'average_heartrate': 144.2066772655008, 'pace_zone': 0}, {'distance': 1000.2, 'elapsed_time': 957, 'elevation_difference': 0.1, 'moving_time': 898, 'split': 9, 'average_speed': 1.05, 'average_grade_adjusted_speed': None, 'average_heartrate': 139.60546282245826, 'pace_zone': 0}, {'distance': 999.4, 'elapsed_time': 630, 'elevation_difference': -0.3, 'moving_time': 630, 'split': 10, 'average_speed': 1.59, 'average_grade_adjusted_speed': None, 'average_heartrate': 149.40625, 'pace_zone': 0}, {'distance': 217.9, 'elapsed_time': 183, 'elevation_difference': -0.2, 'moving_time': 183, 'split': 11, 'average_speed': 1.19, 'average_grade_adjusted_speed': None, 'average_heartrate': 141.1265060240964, 'pace_zone': 0}]","[{'distance': 1610.9, 'elapsed_time': 1027, 'elevation_difference': 0.0, 'moving_time': 1027, 'split': 1, 'average_speed': 1.57, 'average_grade_adjusted_speed': None, 'average_heartrate': 142.18824809575625, 'pace_zone': 0}, {'distance': 1610.2, 'elapsed_time': 1167, 'elevation_difference': 0.1, 'moving_time': 1167, 'split': 2, 'average_speed': 1.38, 'average_grade_adjusted_speed': None, 'average_heartrate': 144.53148854961833, 'pace_zone': 0}, {'distance': 1609.3, 'elapsed_time': 1222, 'elevation_difference': 0.0, 'moving_time': 1205, 'split': 3, 'average_speed': 1.32, 'average_grade_adjusted_speed': None, 'average_heartrate': 143.7105527638191, 'pace_zone': 0}, {'distance': 1608.1, 'elapsed_time': 1088, 'elevation_difference': 0.2, 'moving_time': 1088, 'split': 4, 'average_speed': 1.48, 'average_grade_adjusted_speed': None, 'average_heartrate': 145.08333333333334, 'pace_zone': 0}, {'distance': 1609.6, 'elapsed_time': 1129, 'elevation_difference': -0.2, 'moving_time': 1129, 'split': 5, 'average_speed': 1.43, 'average_grade_adjusted_speed': None, 'average_heartrate': 145.9567354965585, 'pace_zone': 0}, {'distance': 1610.2, 'elapsed_time': 1330, 'elevation_difference': 0.0, 'moving_time': 1271, 'split': 6, 'average_speed': 1.21, 'average_grade_adjusted_speed': None, 'average_heartrate': 142.6153846153846, 'pace_zone': 0}, {'distance': 559.6, 'elapsed_time': 405, 'elevation_difference': -0.2, 'moving_time': 405, 'split': 7, 'average_speed': 1.38, 'average_grade_adjusted_speed': None, 'average_heartrate': 147.68392370572207, 'pace_zone': 0}]","[{'id': 44940666887, 'resource_state': 2, 'name': 'Lap 1', 'activity': {'id': 12797273089, 'visibility': 'everyone', 'resource_state': 1}, 'athlete': {'id': 58575245, 'resource_state': 1}, 'elapsed_time': 7370, 'moving_time': 7370, 'start_date': '2024-11-01T12:23:47Z', 'start_date_local': '2024-11-01T13:23:47Z', 'distance': 10217.9, 'average_speed': 1.39, 'max_speed': 5.12, 'lap_index': 1, 'split': 1, 'start_index': 0, 'end_index': 0, 'total_elevation_gain': 0.0, 'device_watts': False, 'average_heartrate': 144.3, 'max_heartrate': 170.0}]","[{'type': 'heart_rate', 'visibility': 'everyone'}, {'type': 'pace', 'visibility': 'everyone'}, {'type': 'power', 'visibility': 'everyone'}, {'type': 'speed', 'visibility': 'everyone'}, {'type': 'calories', 'visibility': 'everyone'}]",False,Apple Watch Series 8,097158543fe6823fdcbe20156d499f23685480c0,[],58575245,1,a12797273089,eka~Huao_CJIKOB??BC??KE?FBA?CJBICAC[CND@BJCNHKI@@D@A?EB?AAA@B?@C@B?OFCGF?@C?DEADE@@D@?ANGLG@HIDOBAAEEAB@@EAHACA@@@@EC?@@AGA@?DBAEECM?OB@?DOA?PEBFWBAHHFJ@YERBTCG@F?GBBDKD@ONB@AE?H?CKXCBNG?BCED[CDDHCOEBFCADBAIE?QBCBFCJ@DAAAUBC@A?D?DA?F?BDIFAFAG?DB@@CACADCABAGICMBMBB@JCFB??JBDC?AI@??D?EBFEHDGFLGIC?@GB@?BCEGd@CA@WF_@DI?LB@GHAAB?AJAAE@FE?B?C?@IGCIDIFVCC@JAAC@FCKZHUGO?OBB@LBD@CC@@?DJAMCFACB?GABB@I@HBACC?FAEC@DBGVGHCC?IFI?KCc@DHDBDNAB?AEAFB?OAFDFABBPGMAKKKF@BFJVMM@C?@CA@D@EAEBC?RGNCBPMEEBGGE@RBJIF@CE?BOBE?OB?BDA@GGE??FDBDE@BIIFJACNDCBICEG@C?@DACBAGJXCGCVABGE?CICAAJO@M@C@DGEBAACDLAD@@@CBL?AAIIEJDMICBFBCACM@GDLNJGDBCA@QMNH?EADGEAMBIC@CIRRMDGJKFDB?F?CEA@KJEBIF@@LACAB@A@DCA@AD?KRK?IDC?HWG?H?BILIBNCD@?ACBCE?@EB?AJ?AB@AA@C?BCEB@C@DGEHC?F?A?EHEXAMFS?GPMMV?G@?AB@@A?ANEF@IFI@EAPAEDQGFD??M@HCA?C?B@??BAE?B@CADAAAB?FBFDCCQA?E]DVAE@G?VAA?E@BB?IEC@HA@@ABACB?AAAB@EBB?FCEB?GBADDDBGACOf@A]LIAEAJBEKSAKBEDDBRENCd@EBEOEC@OHEDMD?AFOFFPB?DO?O?DDDAC@@@AA?EFDM?BAACB?BFACE?BBACCC@?GBL[TBKLKN]AB?AA@B@?RA@CC@BA@GIBEH@BH?AEF@ACC@B@AK?FA?@BA?AC?DBCA@@A@?AE?FFKICM@YJZ@LE\BDBABH@EK_@@B?CAAIHNBABCAAI@GACGBCCL??J@C?BCC?@D?AE?BEIKCRHAG?DEIDJ?CFDGAADC\B@@FADEC?CDIGa@BA?BBA?@@CA@B?AAB@A?AD@EC?B@CBBE@BCACHEB?D@JAF?GGIFGACBK@@DEEEB@?@E@G??ALB@AI?ADDBCDHOKA@E@ADDEBB@DA@DGC?G@@?C?H@AECEK@MAHFN?C@D?CE@DB@AGa@B`@GZ?FBEFF?YCO@DD?BNOOKNBJF?BMCQDADIGP?AA@?CA?BBCBFEC?ABB?AB?EB?DF?CEBACICEEDCF@FFEG@C?BEDBB?A?@@??B@LEJAI@e@ACE?EGLH?PDEADAG@F?EB@ACAFACBA@OCPE?BB?M@B?HEEA@BBB?AAAB@GAC?LAFEAAJB?CU@CB??AHDA@@?C?CF@AEAAF?Z@EECHU?OBBAA@DAEBE@BC?ACD??HCCABD@ABEa@BAAJBDAFAE?HBBEKDC@JC@@BAECD?H?EEJGF?CB?HF?UACBEACED@DBAEC@KGYDJH@j@b@A@KKE@ADOMCLBCEOFPCIE?ABDAABCBDECD?C@C?@EIDBCTIJHi@BA@BG@H@?D?GADEFMCIB@@?G@D?EAB@CBHEIH?@KD@@ABD?A@?@L@CH@BCBMKDAFB@CC@FAGLA?@A?CQ@?ABG?ICEGAKDLEHFD?J@E@@E?EHLA?I@@EHAEBA?BMMFB@D@CCA@HCG@C?NC@ACBOFKBDBNII?F@@@AABCA?FAGIK@JCAA]DGCNPXAJIR@A?WBA@GBDCCBAAB?EABACDA?BIBHBDAACA@FJG@EWI?FAFBBFACD@@DALECGU?@CCA@DACLKLHI?ELEAXIDAAAGBG?P?G@GCI?GA?HACQ?DA?A@?[CBLV@JDBABECAF?CBAABCA@FBEAIOKC?DCD?DPCBD?EABH?GG[@G@HAPFCBB?BCB?ACB@A?B?GIMEC?@PJCL?CA@BGADDAAGE?B@@FDEBLKKBBCFDEEI@AB?IBEKDb@GJBCAKDEAQBIFPIEAC?BBCFFN@DABIECEDMDBTE@CE@ECMEADC@BE?DLAJDQB@CH@EB?CHAMC@GIJ@ADONRSBJ?GA`@GKBPA@MECE@DI?A[HG@ENECEH@@EDFG@@DE@ACBHCEAB@EABAGEEJLAD@GCF?OABBCCFBADBBEK@@AIECEDAJHEH@?QSLF@FE?@AABB@B??CECB?AB@EBl@JMLCLKGFGBUWKEB??DACAFC@DG?DB@@E@F?NCDC?ASBQACCH@BBICE@D?RJK?DDPC@EGCS?AD??FD@?DC@CEAIBFGCETEEAG@MCW@BBKADDBBBENDAFF@CDLA@BQAGCEC?IGB?FZEBBFA?@ECBBE?BEC?@@I?J@CKCEFA??IFIA@NDCDC?BBA@BAACA?AHBCCIBF@AC?NEF?BBA@G@IGA@B?K@EIEC?ENJAJ?C@@@AED@FBIA?CHHG?GBNGNKDCG?G@?FMCONF?BA?CL?OAEE?ER@MBC@HFCBFABMU?KD@?LCU?RCJ@ABBAHIHEAAOJM?@NMB@?BCA?MEPGEF@FJCB?BCCABDC?C?HA?@ACAG?@?FMBBCFCCB?AAADBABDGAIT@@BCACKI@AFKD?FGBB?DMAADMP?BLFFP?G?AOLCCGc@HMDOBCHHBJ@C?@IEABB@?BAA@@BAACCBCEHFIGCIBDB@AHBG?F@AAGD@A@EBB?AIBGDLADAAC??AADIUBFB?@HCA@ABFGZ?C@B@E?GB?CJAc@HB?FB?GF@EAKEBACHNBIGCD@?B?C@?BHCGCPEBEM@QCFBAFDECHAE?CHFGAA?@EO?BGGACBD?Y?XC?@M?DBEA?DBAD?ABBBAAGFFBLGH?EADB@ACCHBEEBAOGEDFF@E@@@BC@F?CA@B@AECFEGEMFJ?C@@ABAAHBBCIC@HAGGZABG?B?@CPC?UA?@B?A?D?C@@CB@AK[?MHRC@E`@GJ?BBI?MD[@BFFARGUCCJD@AAFDC?F?ABDSKGF?NDFDED[@BC^IMBSAI?DH?DFAJMY@FAA@E@@CBCHDBDGC@H??B@A?FCDAQFKCJE@EA@CA@@AC??J@A?V?MDKDC@@CB@DCC@E?DB@@AKMABCCBDACBWET@BHKCBICEKAMCFAP@??CC?B@Op@?HGM@CHWDE?I@G@D@AAD@E@?INBABDLQDFCABDCHDIFA?JOO@LHCC\ABAA@BAEIG?SFGF?FRAl@CTEWBKCM@_@BD@NIHC@BU?U?NDEC?AD?CE?CK?IBABDA@F@?@CEBDHE@HADCDACAB?E@@A@B?FGIDBDCBAQC??D?ACBBAABBC@GAF@??ECA@AADE@CG?GBLFAAFDBCBCMHHAJILC@@i@BFAAF?A?@K?HICAGBEHNJ@CJIG?DC@@EA?BA?@?EAIA@BDADI\B@DF?F@MKEACBMAUD?ECNH?BGC?BA?DA?@GBDAA@ACB??BC?CEAC@CAPIHCDR]F@DLC?@FCMIEJJELIFBe@@@DAFFGDDEAPESA@EE@B@CABBBAEBED?CFDFGDAA@KENK@CDJJ?CARAAHCBKBAAQBOAQADC?ACBJDD@DC??CAF?MB?CHEI?IBD@HABACAB@C?@BC@DGXHUFGGCEUBB?F@AAL@B@CMFDEB?E@@CEEBBAA?@@ABBA?ABIMFMHVEDH?BBA@IIB@C?@@OOH@?FE?F@FPOA@OBCB@?DBCBFCDC@?OCDB@CB@BBGCEDCA@EA?D?CDABFMOA@D?C@BBEHHE?EB@DCGF@A@DCDC?@QCVFCC@MAE@GCBCCEBBA@ACBC?ACBAC@B@E?DJEDIJI?FIJGGFBGHHKCFBC?EDCCCE@CDBB?AABJG?JCCEHDCMSJH@BCAAAF@CD@EBDC?CG?QABAA@JFFC?@@?AG?D??BC?B@CEG]D@DH?XDb@G?GMABCCJc@BDC?DEAB@@A@EMA@HH?DB?IEB?D@CD?A@?CC@AA@BFEOB@BFAAC@@C@@IHEPBF?AF@JGNAF@?CA?EFCAEGECCIIEHDBCEB?CC?GNJQA@ACEB?DFE@CEHDC?C@BKRADDQFG@BECBAAD@A?B@E@?CF?KADCI@HL?HEI?ILE`@K?AEBCFAB@@A?OEOB?EAD?ED?H@GBCEI?BBAB@EBGGBAJHDJ?GBBQK?B@A?BBACCEB?@FEIP@NQM@P@?DELD@GGO@QI_@LT?BC?BDCJ@IDC?B?BACA@?@GHCN@@AADE@DCWD?@C@HCE@G?BGDJCDIEJE?BAAB?AA@@A@M?D@?CE@JA?GFFE@@IZIEL@Aa@D?CBAAFAABEI?GDLG?BCBD?BBK@J?E?@QP?P@C?MBMHQAJC?CMHJIIBABJCDBBAA@A?BG??BBA?EMEFAFBDRC@AKBIFJASC??EAHGHMYHJFBBFGLDC?I@AABCA?L@?ACBIDTEWFOELILFKEC@AB@?D?CIR?JECE?N_@DAAHEADBEAGGGMLHNP?CIC@BAE@BI?BAB@BC@DGAACF@@@E@DCCBCADAINB??BBO@BAA@EA?BFAACZCFC?CGGA?C@@CEDLEEAGBGFE?EDIF@DDIR?H@AAGFICGA?F?WDEBRK?DCBHIAL@QCDA?DA?B?CG?AFD?@EBD@A?CC?AB@?BC@CE@CCGM?MFB@FBADDEHMDBBDPCFIIED@@H@OG?MA@?@@GAB?CEC@CAGD@?FFHIXCZEDGEE]D`@D?AGHU?DFg@@GDCBO@CC??GJPNH,3,,,0,,,,,,,,,,,,,,,,,,,
3,Afternoon Ride,4295.2,1012,1116,25.9,Ride,Ride,12231421442,2024-08-24T15:43:32Z,2024-08-24T17:43:32Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[50.34572487697005, 19.010787717998028]","[50.32010927796364, 19.008861472830176]",4.244,8.226,True,155.0,168.0,False,True,288.2,270.4,13039471756,13039471756,2C041A0E-3849-43FE-93E9-5E5656C02D8F-activity.fit,False,0,0,False,,0.0,,,"[{'id': 3262457707919477990, 'resource_state': 2, 'name': 'Finisz ', 'activity': {'id': 12231421442, 'visibility': 'everyone', 'resource_state': 1}, 'athlete': {'id': 58575245, 'resource_state': 1}, 'elapsed_time': 310, 'moving_time': 310, 'start_date': '2024-08-24T15:45:16Z', 'start_date_local': '2024-08-24T17:45:16Z', 'distance': 1438.2, 'start_index': 103, 'end_index': 413, 'device_watts': False, 'average_heartrate': 159.7, 'max_heartrate': 163.0, 'segment': {'id': 9462370, 'resource_state': 2, 'name': 'Finisz ', 'activity_type': 'Ride', 'distance': 1438.2, 'average_grade': 0.3, 'maximum_grade': 5.4, 'elevation_high': 177.8, 'elevation_low': 172.8, 'start_latlng': [50.343682, 19.014051], 'end_latlng': [50.331071, 19.011578], 'elevation_profile': None, 'elevation_profiles': None, 'climb_category': 0, 'city': 'Piekary Śląskie', 'state': 'śląskie', 'country': 'Poland', 'private': False, 'hazardous': False, 'starred': False}, 'pr_rank': None, 'achievements': [], 'visibility': 'everyone', 'hidden': False}]","[{'distance': 1001.6, 'elapsed_time': 224, 'elevation_difference': 4.2, 'moving_time': 224, 'split': 1, 'average_speed': 4.47, 'average_grade_adjusted_speed': None, 'average_heartrate': 156.11659192825113, 'pace_zone': 0}, {'distance': 1002.2, 'elapsed_time': 258, 'elevation_difference': 3.4, 'moving_time': 224, 'split': 2, 'average_speed': 4.47, 'average_grade_adjusted_speed': None, 'average_heartrate': 158.97706422018348, 'pace_zone': 0}, {'distance': 997.4, 'elapsed_time': 178, 'elevation_difference': -2.7, 'moving_time': 178, 'split': 3, 'average_speed': 5.6, 'average_grade_adjusted_speed': None, 'average_heartrate': 153.80898876404495, 'pace_zone': 0}, {'distance': 1003.2, 'elapsed_time': 406, 'elevation_difference': 10.8, 'moving_time': 335, 'split': 4, 'average_speed': 2.99, 'average_grade_adjusted_speed': None, 'average_heartrate': 156.75076923076924, 'pace_zone': 0}, {'distance': 294.2, 'elapsed_time': 50, 'elevation_difference': -2.2, 'moving_time': 50, 'split': 5, 'average_speed': 5.88, 'average_grade_adjusted_speed': None, 'average_heartrate': 124.85714285714286, 'pace_zone': 0}]","[{'distance': 1611.2, 'elapsed_time': 344, 'elevation_difference': 6.1, 'moving_time': 344, 'split': 1, 'average_speed': 4.68, 'average_grade_adjusted_speed': None, 'average_heartrate': 157.43731778425655, 'pace_zone': 0}, {'distance': 1609.1, 'elapsed_time': 369, 'elevation_difference': 0.6, 'moving_time': 335, 'split': 2, 'average_speed': 4.8, 'average_grade_adjusted_speed': None, 'average_heartrate': 155.3404255319149, 'pace_zone': 0}, {'distance': 1078.3, 'elapsed_time': 403, 'elevation_difference': 6.8, 'moving_time': 332, 'split': 3, 'average_speed': 3.25, 'average_grade_adjusted_speed': None, 'average_heartrate': 152.03426791277258, 'pace_zone': 0}]","[{'id': 42822988635, 'resource_state': 2, 'name': 'Lap 1', 'activity': {'id': 12231421442, 'visibility': 'everyone', 'resource_state': 1}, 'athlete': {'id': 58575245, 'resource_state': 1}, 'elapsed_time': 1116, 'moving_time': 1012, 'start_date': '2024-08-24T15:43:32Z', 'start_date_local': '2024-08-24T17:43:32Z', 'distance': 4298.59, 'average_speed': 4.25, 'max_speed': 8.226, 'lap_index': 1, 'split': 1, 'start_index': 0, 'end_index': 949, 'total_elevation_gain': 25.9, 'device_watts': False, 'average_heartrate': 155.0, 'max_heartrate': 168.0}]","[{'type': 'heart_rate', 'visibility': 'everyone'}, {'type': 'pace', 'visibility': 'everyone'}, {'type': 'power', 'visibility': 'everyone'}, {'type': 'speed', 'visibility': 'everyone'}, {'type': 'calories', 'visibility': 'everyone'}]",False,Apple Watch Series 8,77f5b4fd3b9746f306ff5860d7ad76db87040314,[],58575245,1,a12231421442,wchrHk``sBEA?g@JiAHoD@kDJ_FDq@Fi@BKDCRGPD^P~@ZnAf@n@\^JfADhEX|@Bd@Fn@B|@HpDVT?lDXnG`@fADl@HbCJlBNjADXDPAz@JtBHfCTfDLfCRZ?jAL^J|@`@l@d@z@~@n@fAnA|C`@p@~@vA~AnCFHJDVIx@[FGl@In@BzACV@zDAz@ETCPIRMVWV]|AgCzAiCt@iAl@q@h@c@fAe@F?PHLRF`BBJDFH@l@AhAMxBG~AUxABpAMt@@tBEJ@HRDhA@fFB|@R|ANv@HRHFFLTnALf@BDJ@RIn@Kz@Gz@KT?LFJNJHND`@@HNNl@?LDQDJJIPBTKD?DDAp@Db@CVOX?^CR@`@DXB?@ACB@AA@EMAmBBQJM@EBa@?c@Ea@Ug@GEMCMHM@]G[A[D]_@MEI?SF]DU?E@SCu@Ju@PEAEKUsA,3,echrHin`sBFsDHoBB]FWJGLCPD^P~@ZnAf@n@\^JfADhEX|@Bd@Fn@B|@HpDVT?lDXnG`@fADl@HbCJlBNjADXDPAz@JtBHfCTfDLz@HjAHZ?r@Fv@P|@`@l@d@z@~@n@fAnA|C`@p@~@vA~AnCFHJDVIx@[FGl@In@BzACV@zDAz@ETCPIRMVWV]|AgCzAiCt@iAl@q@h@c@fAe@F?PHLRF`BBJDFH@l@AhAMxBG~AUxABpAMt@@zBCD?FJD`@@z@@zEB|@R|ANv@HRHFFLTnALf@BDJ@RIn@Kz@Gz@KT?LFJNJHND`@@HNNl@?LDQDJJIPBTKD?DDAp@Db@CVOX?^CR?ZH`@BCCB@AA@EMAmB@KLSBQ@y@Ea@Ug@MIG?MHM@]G[A[DIK,,0,,,,,,,,,,,,,,,,,,,
